11500 2
325.6843 368.3049 03
379.6156 581.7265 03
552.0855 355.1598 03
205.7857 82.4044 01
503.0339 369.9082 03
494.9369 280.5580 03
354.5487 507.9112 03
137.6460 406.3135 03
293.2098 308.7263 03
680.1280 99.6727 02
324.7449 511.2213 03
408.7517 365.2021 03
249.4124 383.9648 03
461.9425 375.7454 03
320.7984 603.4002 03
569.1057 490.1757 03
521.5396 109.1194 02
452.0839 537.2320 03
557.6992 477.4656 03
690.7795 94.0389 02
236.5260 254.1182 03
440.0906 549.9722 03
459.6890 377.7500 03
710.7672 297.9566 04
337.0934 478.6941 03
551.0815 362.0638 03
381.5737 259.3477 03
332.3518 268.0621 03
260.1971 120.2942 01
487.2140 276.1071 03
376.5441 343.8885 03
495.2414 532.0531 03
368.0656 135.8503 01
317.0399 508.8519 03
767.7165 481.3371 05
329.9810 564.0958 03
262.9180 115.8172 01
340.8015 391.0587 03
317.7514 281.0321 03
266.7115 570.8118 03
754.2515 339.6208 04
210.5025 354.4633 03
222.6157 452.3547 03
594.9144 79.1062 02
721.5000 346.8921 04
542.0707 320.9508 03
712.9814 291.3108 04
458.7362 468.2320 03
280.5852 532.3508 03
191.1284 377.6599 03
305.7190 139.1999 01
563.3505 482.5802 03
353.6161 344.0581 03
317.0121 287.2068 03
258.5182 394.6456 03
218.6184 427.2356 03
550.8167 320.4440 03
256.7812 533.9176 03
270.8597 464.4814 03
207.0379 478.9716 03
243.0351 131.5799 01
306.3699 272.0029 03
476.7980 337.3203 03
570.0416 356.6356 03
348.3341 506.5145 03
473.1218 431.4893 03
274.3960 454.4617 03
281.8118 457.8866 03
371.9668 523.7910 03
689.5452 110.6962 02
522.4691 354.2051 03
554.3027 405.6395 03
370.2972 129.4259 01
343.0308 466.5064 03
205.2002 387.4575 03
157.3023 102.6442 01
264.4627 538.4749 03
461.6569 357.4339 03
398.0863 466.5837 03
246.9619 346.8638 03
214.9287 540.8801 03
204.4815 455.6256 03
230.3522 405.4191 03
614.0946 97.3586 02
466.1734 379.0099 03
360.1686 349.0025 03
352.7980 105.2649 01
200.0398 381.7523 03
267.6112 518.4889 03
323.5536 314.8415 03
456.5186 511.4299 03
665.9156 324.2418 04
338.6508 96.2207 01
235.6068 485.2835 03
600.6818 135.7552 02
215.4769 78.0726 01
514.8744 353.8462 03
245.1921 499.0608 03
575.8034 131.8781 02
528.7258 530.9751 03
288.2354 96.7039 01
206.4049 501.6903 03
417.9261 371.6419 03
436.7611 304.1046 03
150.7897 389.0004 03
411.0364 390.5753 03
368.9673 381.2340 03
376.4998 327.8613 03
542.3871 458.1035 03
244.2946 286.9900 03
522.1922 486.0210 03
539.1748 467.0817 03
626.5958 104.1872 02
577.3489 404.3431 03
433.0714 472.5607 03
323.6257 434.1149 03
259.8746 273.9786 03
323.0850 317.9212 03
363.4001 492.6043 03
582.5695 391.3250 03
348.3478 516.9986 03
389.8936 351.8606 03
524.1072 322.9820 03
354.8335 598.5486 03
266.4495 507.0437 03
752.7902 345.6337 04
159.5810 433.7254 03
530.6926 102.0685 02
321.0633 235.3673 03
696.9169 135.0946 02
331.8682 395.6003 03
326.9502 414.9931 03
318.3624 232.8410 03
181.6446 394.7048 03
386.9165 401.3077 03
291.3930 389.1810 03
392.1570 281.9218 03
325.8425 272.1930 03
265.1054 266.0052 03
406.2709 549.4010 03
725.5446 456.7104 05
729.7293 474.6707 05
282.8117 392.3931 03
338.5347 398.7014 03
422.5982 117.0888 01
469.3102 481.4125 03
703.6886 366.2219 04
694.8405 324.3959 04
201.0827 476.2212 03
206.2439 451.5984 03
635.1410 118.9080 02
391.6420 353.8930 03
298.3576 306.3663 03
507.6703 405.0260 03
568.5351 499.0377 03
426.0731 533.0844 03
467.3476 544.5695 03
189.8343 313.2651 03
518.6143 85.0264 02
291.8570 427.9877 03
161.3958 445.9788 03
324.1790 432.0129 03
329.9783 225.3785 03
170.9292 314.6108 03
445.4878 521.3906 03
532.0115 459.2122 03
678.3322 527.3692 05
355.3287 509.7765 03
366.3375 464.3170 03
348.9330 403.2787 03
439.5801 304.5175 03
216.7951 109.8334 01
213.6563 310.1848 03
380.4016 466.5109 03
515.9305 458.2562 03
271.8369 83.5252 01
399.3395 273.4882 03
421.1570 248.9173 03
385.6231 352.6424 03
305.2218 71.6077 01
184.5091 115.9983 01
568.7186 134.7968 02
245.3218 379.1577 03
436.1783 364.9243 03
537.0968 321.4308 03
376.5284 470.1217 03
289.1271 396.4826 03
420.3849 274.1740 03
236.7683 366.3481 03
302.0707 277.1678 03
431.2622 552.0593 03
545.7273 302.7248 03
211.4226 74.6333 01
362.6115 371.5312 03
703.1787 318.7209 04
258.1501 475.4145 03
258.4244 350.1058 03
366.8097 339.8308 03
744.4970 477.4969 05
276.4141 464.2558 03
227.6778 272.3097 03
299.9060 392.8634 03
233.6793 530.5456 03
464.7760 351.3736 03
758.8485 353.6221 04
365.3631 349.2230 03
198.0232 436.3289 03
290.5472 358.1343 03
275.9880 94.0795 01
395.1717 595.3106 03
742.2840 520.9894 05
235.2164 278.1136 03
313.9112 330.1552 03
279.3169 98.4309 01
717.6906 491.5846 05
537.1079 497.5092 03
212.4758 315.5857 03
527.1252 549.4100 03
559.1999 127.2285 02
468.8548 349.3971 03
277.9048 443.0896 03
173.8932 506.0289 03
314.6988 599.5841 03
525.4277 369.9958 03
571.8168 464.0138 03
267.7262 415.5375 03
327.3368 376.8876 03
564.5564 354.7852 03
274.0806 248.0938 03
386.8806 535.4305 03
238.4629 478.8264 03
391.2505 597.9129 03
555.6002 341.8301 03
286.8059 460.2791 03
545.6508 307.8308 03
475.2793 512.0185 03
545.3488 67.3196 02
382.9605 110.9531 01
531.1276 469.9699 03
279.8473 290.6536 03
545.9278 363.5805 03
247.8033 520.9804 03
293.3249 423.3997 03
251.1870 488.4496 03
357.7132 131.8351 01
354.2022 564.3604 03
289.0308 335.4537 03
353.8146 96.7430 01
320.2209 408.2499 03
322.2963 364.1255 03
268.4371 592.4888 03
276.8412 64.3452 01
342.9932 138.8777 01
373.7401 485.8128 03
701.2233 343.7688 04
467.9593 330.0474 03
268.6465 552.1602 03
247.5677 326.8496 03
756.5119 489.3665 05
396.8243 587.5444 03
537.2130 116.9071 02
172.5129 476.0141 03
470.8848 539.8607 03
196.4932 295.7011 03
347.1311 420.7715 03
502.1298 502.7627 03
500.0215 510.2188 03
371.8966 291.5020 03
221.3350 293.8712 03
718.3048 119.0809 02
451.7819 537.5439 03
521.0368 119.5451 02
454.1694 267.1762 03
632.4508 101.9347 02
656.5323 136.5628 02
435.5662 578.0271 03
467.3794 548.5899 03
357.0438 588.5784 03
539.4947 77.1220 02
373.8917 348.9490 03
635.1409 91.0511 02
386.7286 242.6611 03
188.0886 282.2528 03
163.8220 353.2597 03
341.6808 550.5073 03
149.3066 461.0940 03
720.8047 127.3206 02
370.2672 421.4724 03
552.4207 98.6157 02
401.9659 310.6287 03
549.7891 452.6598 03
188.3606 328.6892 03
421.1469 472.6366 03
765.0250 481.5014 05
174.0033 116.6648 01
440.7757 513.5398 03
655.0945 104.6118 02
457.3506 265.6507 03
382.3740 218.0294 03
288.0352 144.7557 01
320.5584 309.7718 03
553.7414 100.7892 02
426.1948 299.7769 03
204.1221 342.6928 03
340.6643 316.9413 03
738.7001 497.6107 05
184.0011 358.3201 03
352.3815 528.8652 03
191.1098 469.4325 03
515.9214 86.6572 02
390.4446 355.4295 03
542.7145 491.1275 03
574.4273 106.2735 02
162.9335 509.7114 03
720.3007 489.0883 05
362.8085 436.2740 03
211.8637 301.6075 03
470.3366 453.8921 03
518.9110 93.6123 02
339.1222 343.2124 03
676.7688 507.6407 05
744.1909 374.4378 04
372.8294 587.2859 03
251.5372 414.1733 03
283.2191 324.1816 03
379.8896 218.7061 03
567.1593 355.8973 03
280.3229 463.5869 03
734.5903 375.4872 04
344.5565 443.7439 03
281.7456 89.0923 01
372.9589 557.7522 03
544.6359 324.6357 03
218.8339 515.8750 03
464.1998 303.0520 03
280.0420 69.8050 01
220.3863 556.2614 03
245.5772 267.8943 03
255.3601 140.9753 01
352.4735 542.0661 03
180.1307 309.5719 03
342.5432 351.6327 03
451.3202 372.8220 03
275.4286 419.8634 03
677.3358 334.6786 04
470.8177 317.9019 03
212.8169 87.5907 01
260.5905 494.3286 03
519.7667 82.2432 02
625.1380 99.3374 02
290.7441 271.5259 03
475.4688 450.4231 03
222.8876 400.6085 03
297.4782 433.8897 03
543.1741 381.4876 03
678.9802 320.9394 04
277.0787 393.1586 03
238.5668 522.6239 03
598.0177 129.1291 02
434.8902 572.0179 03
673.6938 116.3814 02
296.0846 410.2226 03
218.5789 303.7083 03
550.0052 67.5407 02
379.3791 225.8253 03
491.8118 393.5185 03
752.9171 328.8764 04
676.6679 333.7248 04
232.1937 343.3916 03
499.6104 312.3145 03
621.7540 139.9255 02
236.7795 429.2455 03
236.0059 377.8634 03
713.6640 308.0665 04
392.6662 234.6928 03
254.0018 493.0800 03
133.4782 400.5236 03
577.1350 370.0468 03
394.5475 89.5136 01
684.7182 517.2163 05
385.2895 280.9613 03
557.5100 472.2122 03
393.6548 342.5678 03
675.3268 471.4456 05
145.8189 402.2268 03
667.1030 140.9188 02
303.8667 343.1205 03
639.6474 113.5336 02
401.5313 426.3261 03
520.0545 480.6308 03
394.1180 594.0841 03
400.3259 534.1193 03
237.1254 110.1711 01
262.4251 99.2206 01
246.6025 121.2806 01
186.8728 320.3780 03
560.0795 487.2736 03
437.3868 238.3310 03
330.7326 510.9793 03
358.7882 401.8425 03
412.4878 437.0725 03
352.9894 346.5189 03
486.2804 260.5625 03
261.6185 531.7506 03
168.1383 456.8060 03
338.0464 555.0394 03
395.4250 519.1993 03
406.5579 490.5368 03
505.5742 545.6767 03
269.7292 536.8317 03
482.7363 357.3511 03
178.6230 101.1595 01
570.6197 110.7358 02
297.4922 75.3736 01
191.9137 296.3918 03
565.7941 351.3714 03
256.8406 238.8282 03
470.9910 362.9044 03
206.2672 496.0608 03
424.7275 300.2632 03
251.6166 553.2351 03
212.5557 121.4974 01
227.5792 314.1764 03
167.1530 110.1700 01
260.1545 304.2342 03
386.5135 523.9723 03
468.0771 381.3061 03
569.0690 82.0248 02
558.8195 72.8618 02
513.7940 114.6658 02
148.0340 437.8123 03
423.7589 386.8331 03
241.4401 510.2249 03
151.1578 411.1099 03
508.5319 74.1177 02
252.2315 468.0821 03
456.5283 281.9417 03
290.9815 441.2983 03
393.2052 563.5845 03
705.6003 104.2056 02
360.9615 258.5331 03
502.7256 560.8445 03
374.0205 235.3134 03
265.2011 300.6620 03
480.8508 302.9957 03
475.9465 250.5374 03
477.8485 281.2279 03
249.2312 495.8359 03
715.1849 352.6398 04
248.5737 314.2609 03
260.2406 243.3153 03
732.7048 466.2862 05
734.9808 114.7023 02
416.3494 507.0780 03
267.7200 427.2694 03
147.1315 426.1507 03
284.0843 421.4834 03
522.9355 359.0994 03
341.8146 91.5264 01
715.6031 85.4885 02
257.2369 370.2337 03
281.1425 599.8872 03
554.3043 410.7582 03
742.6340 535.0183 05
161.7019 439.2189 03
438.0269 235.8930 03
154.6284 354.4612 03
677.8268 370.0248 04
348.4236 265.0761 03
280.7325 66.0121 01
468.1814 354.7788 03
704.7267 494.5743 05
445.7403 237.4795 03
394.9941 105.7096 01
740.7432 484.0492 05
564.4149 477.0925 03
522.3463 497.8311 03
709.6775 476.1217 05
592.4267 80.4036 02
493.0705 97.0803 02
349.8924 282.5104 03
220.2282 269.9969 03
690.1430 360.8186 04
471.6777 547.6417 03
400.0162 553.9025 03
461.7503 351.2111 03
362.0899 224.7647 03
418.2452 83.2655 01
212.6256 294.0077 03
520.8777 110.1607 02
561.9964 137.8485 02
421.0694 525.2133 03
463.8834 546.4380 03
535.6736 89.2724 02
293.4983 273.2769 03
286.4783 274.6124 03
255.8714 113.2838 01
422.8675 381.4688 03
192.0641 408.7019 03
190.3096 333.1663 03
702.5097 536.8237 05
349.4928 459.5971 03
569.8450 342.7252 03
225.6047 128.5201 01
329.8815 136.8205 01
508.4120 493.3322 03
521.4639 277.3325 03
743.0661 503.8425 05
211.7345 470.1379 03
261.4086 380.3484 03
570.1120 360.8833 03
577.2133 368.2112 03
256.9494 354.0408 03
477.0968 273.6536 03
402.2434 560.3125 03
482.5234 445.1358 03
678.2293 529.9608 05
234.7744 555.8563 03
320.0150 259.4549 03
321.3243 453.5511 03
344.9135 274.3093 03
467.7233 476.7319 03
507.3619 500.2532 03
445.1996 566.4482 03
525.5044 119.4976 02
310.9726 405.5969 03
421.4606 459.3959 03
324.5408 607.1792 03
268.4408 97.1903 01
409.2649 602.7766 03
351.9170 601.5279 03
478.6017 433.2979 03
213.8074 441.8126 03
199.7534 550.9261 03
685.6727 109.7600 02
416.6438 335.6863 03
421.4075 571.9997 03
231.0144 378.9881 03
311.0885 376.9549 03
480.6110 520.3357 03
704.4278 76.6211 02
370.1501 446.3457 03
684.1287 312.7026 04
395.7738 605.8880 03
204.3595 320.6770 03
355.1475 129.7042 01
333.6724 329.2277 03
336.5279 562.5811 03
261.2189 460.6402 03
313.8354 385.8051 03
193.6355 115.5749 01
315.0717 277.3364 03
722.2568 498.2450 05
538.7747 475.5588 03
533.5255 500.7095 03
206.9141 378.7717 03
429.8367 250.7204 03
213.8255 276.3621 03
754.9437 363.0250 04
312.2980 595.6752 03
456.0958 552.4267 03
501.0226 354.8421 03
279.0361 386.1779 03
340.5850 531.6912 03
447.1905 450.2710 03
458.8792 431.1430 03
532.5761 523.2909 03
373.1224 398.1462 03
319.4149 67.9008 01
147.1498 442.5193 03
248.5245 534.7435 03
291.6977 113.7176 01
569.3710 479.8641 03
210.3992 127.7615 01
438.7637 475.1354 03
710.1994 114.7194 02
413.0238 562.7648 03
162.1156 421.7887 03
598.8776 108.5237 02
487.2637 299.6812 03
379.3144 288.1649 03
495.0102 451.9545 03
334.1114 581.6507 03
200.5646 439.8336 03
567.0480 114.4320 02
708.3701 328.8091 04
498.8566 312.3386 03
355.0844 85.4094 01
529.8930 531.4290 03
349.1092 128.9546 01
415.7368 116.6067 01
367.0589 304.1182 03
355.6038 121.3230 01
733.6943 91.9827 02
484.1025 271.5210 03
422.8407 591.8276 03
630.6905 98.5407 02
393.9020 489.9620 03
341.6212 123.1837 01
683.6030 67.5171 02
323.1167 515.9623 03
582.7087 429.7510 03
200.8250 97.1784 01
382.2553 252.5040 03
363.9936 100.3837 01
236.6783 456.9828 03
334.4393 261.3516 03
522.6899 318.6291 03
191.7909 426.4761 03
353.6523 584.8457 03
138.0335 413.6245 03
336.1434 83.8456 01
417.3360 567.4412 03
202.5654 270.3978 03
544.0430 300.1787 03
226.9075 544.8606 03
489.1949 358.7006 03
474.8396 387.4459 03
176.8888 483.0045 03
255.6733 112.2405 01
218.6654 571.2468 03
367.7332 114.3009 01
401.4110 256.9101 03
463.8915 519.0916 03
446.7760 564.5828 03
525.3819 78.0449 02
295.9717 377.9821 03
560.8031 456.1934 03
342.5537 139.6045 01
297.7051 521.2643 03
407.9141 519.1027 03
402.6356 524.1509 03
281.7009 477.5589 03
235.8008 103.1262 01
256.0007 569.7987 03
159.3340 380.0139 03
249.9686 382.2095 03
325.1833 519.9771 03
315.1037 347.3155 03
488.4147 570.9123 03
464.8872 526.5282 03
205.9682 447.9677 03
264.8616 514.3554 03
705.9421 470.2069 05
203.1658 480.8330 03
453.9836 473.9105 03
319.4073 477.8984 03
355.7121 471.5930 03
272.3785 587.9638 03
239.1899 315.8808 03
292.9308 496.5817 03
326.0764 575.6848 03
451.7229 493.2740 03
560.8105 363.7073 03
502.1689 310.5583 03
210.8785 357.8394 03
567.0369 448.2770 03
222.8373 297.5749 03
669.8089 132.4425 02
256.1328 259.2757 03
361.1217 259.4839 03
319.5364 222.0556 03
252.1650 99.6557 01
438.9261 270.6807 03
376.8644 514.1179 03
408.2078 582.3359 03
179.1121 464.5571 03
243.7582 523.7141 03
604.7627 94.5572 02
392.6690 610.9391 03
675.4198 109.7437 02
357.3911 469.9150 03
231.8217 417.1071 03
280.5472 465.5216 03
345.8865 444.1475 03
395.5365 434.4961 03
748.8852 318.1542 04
157.0835 348.9996 03
203.3573 96.0668 01
184.0306 317.4973 03
597.9054 98.2594 02
341.8541 127.4496 01
202.0474 534.6614 03
520.0880 317.8641 03
451.8064 443.5392 03
196.2695 275.2609 03
355.3397 111.3984 01
374.5748 459.9738 03
431.0568 447.5005 03
744.6564 512.4265 05
715.3443 537.4375 05
551.1596 123.5964 02
388.4947 546.6165 03
370.7595 350.5574 03
260.4250 392.8288 03
189.9774 301.0547 03
562.8939 415.4392 03
395.2477 602.9662 03
475.7436 534.6905 03
364.8162 90.6961 01
469.5514 261.9016 03
241.1248 560.5264 03
366.4627 538.3293 03
286.8252 541.0183 03
439.9586 420.5805 03
192.6704 93.8990 01
413.5690 601.4692 03
195.1507 305.7787 03
544.0037 461.8056 03
169.4595 428.3656 03
613.8303 137.6862 02
373.9305 579.4539 03
149.9924 393.3995 03
531.5623 70.4272 02
335.7778 378.7513 03
243.4778 458.9962 03
190.1051 420.4499 03
494.3104 357.0096 03
450.5101 463.1019 03
320.5578 69.3389 01
521.5397 114.3777 02
189.8663 83.7035 01
278.6725 127.3161 01
569.5677 468.9044 03
412.8673 376.1739 03
322.3535 263.9751 03
319.0358 336.4419 03
257.6734 314.2409 03
244.1864 141.8110 01
565.8359 352.2374 03
667.4234 114.5775 02
362.3133 283.0741 03
219.2865 299.5418 03
369.0756 475.8596 03
390.4549 132.2586 01
258.5542 438.8752 03
293.9882 571.9712 03
165.5265 398.5733 03
716.7560 348.8409 04
542.4381 81.3387 02
401.1114 450.9665 03
247.3264 497.0541 03
462.6134 466.7871 03
315.2043 96.2084 01
249.3553 535.1999 03
266.1758 329.4673 03
322.4175 101.8441 01
347.8403 100.3004 01
207.6644 391.9306 03
217.2482 454.4145 03
618.2621 142.7946 02
429.2430 264.9702 03
318.5491 278.1694 03
317.5786 469.0381 03
284.4174 118.2005 01
473.7728 559.8439 03
172.5085 459.7578 03
394.6457 542.0272 03
441.2972 345.8151 03
472.7115 293.8787 03
190.3117 435.6249 03
323.3606 351.1618 03
650.0513 134.3071 02
765.3109 478.4459 05
445.4305 553.2690 03
347.8258 227.5274 03
229.1144 92.2401 01
638.0212 62.3790 02
350.9532 230.2519 03
482.6407 296.2131 03
768.0757 328.6123 04
316.4658 558.9892 03
416.4874 87.8227 01
289.7170 71.6652 01
490.7552 393.0055 03
432.2651 550.4884 03
467.1695 458.8669 03
157.4021 451.3037 03
491.8489 328.0985 03
204.2886 87.9755 01
396.4520 559.4476 03
549.6391 348.3116 03
543.6221 382.5049 03
450.6320 584.4512 03
579.6561 409.1961 03
315.8860 330.0357 03
323.5323 560.7273 03
555.8340 470.6099 03
475.4990 263.8433 03
260.6230 438.3392 03
551.3093 108.1758 02
476.1390 468.4076 03
521.8838 505.9767 03
335.9199 307.2155 03
461.7801 262.3082 03
403.2312 416.0352 03
191.4938 390.4073 03
299.4484 398.1061 03
233.6540 448.6297 03
188.9050 494.5373 03
753.1376 318.6531 04
572.3746 371.5300 03
486.0366 273.2251 03
434.4181 504.1189 03
146.1083 404.6142 03
320.8772 375.0905 03
590.0130 96.7778 02
243.9145 254.3706 03
716.1703 523.1235 05
268.5933 427.5906 03
250.2643 427.3263 03
379.7626 287.5492 03
274.3172 293.7023 03
635.4606 65.2910 02
471.9456 383.3840 03
558.8132 122.8744 02
355.9671 218.7778 03
587.5461 113.6089 02
470.2832 309.7792 03
202.5032 469.4559 03
573.4946 352.5408 03
681.9900 96.8078 02
202.4575 79.1792 01
378.4867 611.8809 03
605.6300 96.9719 02
429.9000 372.0541 03
501.7844 99.5285 02
624.3230 86.6977 02
199.1544 326.4836 03
205.7872 516.6959 03
395.5239 259.6625 03
556.3909 115.8313 02
176.3935 510.6849 03
721.5495 96.2545 02
722.7625 306.8592 04
326.9411 142.4244 01
523.2215 384.0666 03
662.6955 489.8554 05
360.1704 325.7547 03
267.9743 244.4489 03
585.5655 89.6843 02
765.6587 497.3230 05
384.6117 437.3852 03
335.5858 101.3841 01
315.8121 273.4834 03
219.5737 526.5913 03
314.7358 329.9672 03
338.4299 122.8992 01
344.6517 344.0036 03
417.0155 269.2466 03
703.9377 113.7964 02
290.4301 552.1403 03
398.0996 97.4946 01
244.8551 329.0149 03
660.4174 127.2033 02
213.6655 126.1125 01
726.5088 113.7739 02
542.0781 296.7054 03
239.5657 569.1727 03
554.7802 486.1803 03
194.1550 340.1991 03
372.9871 419.6613 03
466.0942 575.7128 03
282.5503 382.9837 03
252.2778 528.6432 03
545.7561 467.6114 03
284.8193 412.8535 03
372.3308 265.7283 03
223.6354 85.1923 01
616.9006 77.4542 02
398.1304 238.9610 03
340.3103 384.1271 03
358.8447 598.1678 03
229.3464 264.9345 03
281.2675 345.3503 03
448.1660 435.5780 03
418.5099 242.0012 03
453.0803 268.2450 03
510.3268 513.9593 03
424.7663 428.5470 03
163.9215 498.1551 03
382.1701 81.8599 01
339.6554 468.4912 03
696.5883 507.7039 05
378.5954 611.2993 03
205.5250 409.2557 03
557.1974 77.4607 02
532.8364 523.5920 03
243.9462 320.8981 03
303.7137 276.1854 03
368.8606 507.5883 03
442.4160 239.8336 03
323.5387 610.7821 03
537.5136 438.4269 03
276.5913 260.0216 03
544.4520 80.2132 02
255.2934 576.9337 03
398.7092 317.6871 03
473.6533 245.0545 03
355.2766 65.6757 01
454.0262 337.6268 03
155.8665 429.2283 03
448.1480 371.5364 03
518.4070 432.0516 03
161.8161 490.9311 03
382.6201 459.2354 03
520.5678 417.4089 03
501.9992 403.5926 03
681.5420 111.4568 02
260.4813 471.6950 03
438.6317 360.5657 03
422.5553 239.0001 03
765.5765 353.1639 04
570.7719 489.2111 03
275.2684 263.1629 03
668.6881 120.6432 02
734.9973 457.6105 05
146.8646 466.0844 03
693.9769 99.9857 02
666.8994 321.3260 04
151.7929 344.4678 03
490.6602 102.9885 02
198.8252 499.6604 03
738.6642 504.0621 05
463.8498 407.2015 03
293.9534 525.9322 03
367.0605 444.4953 03
626.5974 112.2214 02
282.5039 518.5349 03
435.2375 383.5701 03
300.6326 498.1397 03
303.6356 91.6371 01
686.4567 520.0808 05
478.9870 524.7125 03
309.5587 468.4646 03
725.0822 516.2608 05
534.4723 465.9226 03
342.0809 96.6222 01
459.9681 423.8395 03
351.4498 420.1932 03
293.6431 596.7542 03
444.3222 596.9586 03
648.8143 85.5833 02
358.0069 214.9897 03
377.4622 493.1142 03
536.6264 539.1314 03
216.8962 392.3038 03
274.5848 484.8941 03
292.9138 571.6296 03
417.8018 373.7371 03
471.3674 516.4430 03
328.7585 223.6368 03
571.1217 358.1152 03
188.4001 80.1864 01
213.5636 486.8158 03
406.5570 289.4434 03
567.7222 373.4479 03
499.7766 566.3102 03
278.4424 494.9459 03
381.1014 607.9754 03
712.5388 487.0496 05
267.5037 369.4971 03
429.6703 399.0756 03
221.2830 551.8155 03
284.8796 432.9235 03
402.2040 89.5564 01
752.5066 327.9542 04
350.1542 231.3328 03
330.0907 346.5939 03
419.6246 485.1388 03
300.5810 73.9046 01
693.7432 73.3363 02
432.3813 337.3375 03
304.0606 451.1812 03
324.5540 452.6095 03
503.1243 425.5054 03
350.5055 362.8850 03
423.9012 120.1558 01
205.0013 464.5813 03
220.3552 506.8341 03
203.4782 423.4702 03
323.3867 386.6952 03
506.5725 375.1303 03
340.4128 311.2886 03
611.6585 90.8178 02
460.0120 336.1976 03
191.9148 411.6422 03
408.1127 338.6354 03
439.6606 485.7220 03
423.4495 388.5645 03
289.6141 326.4027 03
471.3550 338.8617 03
485.5906 270.5985 03
338.6167 570.9010 03
235.7628 137.2003 01
506.4775 365.1764 03
352.6889 469.4624 03
270.3573 119.3078 01
260.7682 409.9641 03
196.1576 93.2764 01
296.4039 257.8195 03
332.7604 344.4510 03
680.9004 492.4671 05
286.2257 109.2537 01
427.9934 342.5797 03
237.1024 338.1902 03
447.4800 358.8437 03
395.2623 465.0546 03
647.6068 99.4936 02
555.4650 474.9258 03
547.8086 335.2686 03
544.8002 338.4423 03
180.5199 489.0157 03
458.4357 586.6842 03
291.6838 360.0727 03
189.5093 335.6358 03
538.3310 436.3470 03
410.4400 565.4906 03
611.3545 103.5277 02
679.8163 366.8119 04
743.0497 302.2335 04
510.4550 367.3998 03
651.7901 78.1701 02
465.3744 390.2024 03
489.5407 549.8044 03
667.3292 328.2213 04
184.7722 460.4554 03
412.4610 274.5253 03
261.7482 114.2716 01
231.1449 512.2367 03
461.4354 584.9282 03
458.4344 551.3394 03
561.6488 94.1110 02
182.5689 454.5446 03
376.8441 459.1547 03
279.2236 231.8166 03
216.6552 350.5374 03
497.5609 265.1443 03
304.5567 259.3407 03
249.6537 102.1766 01
456.5975 378.5081 03
424.0891 504.5015 03
375.1249 309.1885 03
429.2582 372.7750 03
415.8357 257.7347 03
450.2923 421.6259 03
342.0213 242.8826 03
229.0939 460.7583 03
712.3806 340.5419 04
289.6858 310.2111 03
354.5369 602.0197 03
222.0312 114.2371 01
396.5923 523.8883 03
232.2214 524.2272 03
216.6794 481.3026 03
289.9783 482.5467 03
489.0760 405.0169 03
207.0637 297.4894 03
250.6789 554.6401 03
376.1977 334.2873 03
430.3820 341.2695 03
482.2146 503.1553 03
440.9926 454.9554 03
289.7825 129.8998 01
698.1297 302.0249 04
420.2770 277.0749 03
546.2512 531.9794 03
690.5334 128.9023 02
260.9533 588.8502 03
350.5152 406.8201 03
246.1817 284.8383 03
422.7119 566.1192 03
733.7283 94.8568 02
462.1669 422.2313 03
368.4327 387.0180 03
723.4491 90.4946 02
522.6495 425.8017 03
491.5310 572.1923 03
723.3886 477.6721 05
691.0575 360.2849 04
234.5764 133.2644 01
506.0368 354.5239 03
350.9397 370.5881 03
285.7635 251.0646 03
428.7355 557.4755 03
309.9027 287.5263 03
408.7521 419.9883 03
237.3334 330.6735 03
313.0484 436.7684 03
220.2107 78.6800 01
398.3466 465.8995 03
740.4265 369.3706 04
415.9569 456.7978 03
297.5020 465.5024 03
509.6305 378.1108 03
264.6005 330.9589 03
199.2865 468.2259 03
442.2808 340.8723 03
474.3412 94.9029 02
479.1530 485.5270 03
203.3155 388.4289 03
548.7068 334.6355 03
400.6912 229.5541 03
342.0956 529.5853 03
255.7650 322.1351 03
303.8435 327.4176 03
288.6571 336.6418 03
751.0218 372.2626 04
429.4189 519.5864 03
258.5793 288.3706 03
380.2849 555.5063 03
389.3971 543.8378 03
510.0002 443.5873 03
430.8500 104.4759 01
375.8894 85.3613 01
358.0773 309.9880 03
437.8987 228.2257 03
730.8165 465.8466 05
534.7934 107.7994 02
545.0149 314.6447 03
373.2871 96.2199 01
343.0587 217.0454 03
708.9854 131.2168 02
442.7205 251.7585 03
273.4848 554.9373 03
228.5214 571.4671 03
356.5873 285.7764 03
531.5115 508.5092 03
163.0221 451.2217 03
368.2724 436.5432 03
172.3508 119.3692 01
158.6651 449.9463 03
225.3304 478.2919 03
479.8895 515.6928 03
173.2455 116.6505 01
295.5111 467.4757 03
479.9677 279.9006 03
554.6623 350.4485 03
157.9945 351.4363 03
519.4061 355.3621 03
410.4469 303.8756 03
741.5310 297.7635 04
203.6533 106.7590 01
499.0044 452.7487 03
211.1389 367.3003 03
386.5374 268.5938 03
421.3848 280.1204 03
434.9824 101.9137 01
379.7983 245.6710 03
387.9210 239.0381 03
377.6399 384.3593 03
347.8346 449.6234 03
261.4221 589.0152 03
259.9297 307.4764 03
393.6891 468.9326 03
333.9674 105.3478 01
327.5630 341.8794 03
417.9617 282.5925 03
322.2683 578.7799 03
435.9515 434.7774 03
192.5927 461.5586 03
497.6249 331.9404 03
496.9470 387.0704 03
689.3648 299.3990 04
225.5073 107.2019 01
470.0359 502.0713 03
