11500 2
785.6183 304.3169 05
466.1876 374.7346 08
114.9509 271.5842 06
402.1541 300.4144 08
667.2169 353.1661 09
296.1154 393.7219 07
142.1943 377.0469 06
586.2989 316.6909 04
113.1506 279.7796 06
504.0737 325.6063 08
479.3338 327.4500 03
291.1329 261.7739 07
557.9086 334.6023 09
498.0418 374.0821 08
590.2005 265.8546 09
300.1855 261.5432 07
763.1024 268.1899 010
274.6532 359.4491 02
595.3833 380.9680 09
292.2743 375.2406 07
762.7485 375.7124 010
164.9227 361.8679 06
447.5884 253.5816 08
733.2223 358.1345 010
170.0383 317.8744 06
500.9047 293.1789 08
514.9067 307.1232 08
306.7657 283.6219 07
147.1517 320.0027 01
150.4142 357.2058 06
140.9855 316.2406 01
846.0693 320.1932 010
182.1825 336.7937 06
233.1534 364.7802 07
342.9381 331.2088 07
505.9342 287.4929 08
488.0128 298.1791 08
415.3395 289.7614 08
300.6832 300.9580 02
607.7373 276.0528 09
438.3642 272.3898 08
334.0817 282.0015 07
479.7681 331.9111 03
57.9064 351.3220 06
422.0602 266.0660 08
482.6010 367.4355 08
721.1170 298.6818 010
157.2874 291.5655 06
841.5022 291.9246 010
461.1390 381.1583 08
110.2580 339.4320 01
82.3773 266.0051 06
314.8565 280.6089 07
163.1969 289.8970 06
792.7972 295.9524 05
387.1064 309.3922 08
599.9013 368.5382 09
144.2409 276.8889 06
803.0133 325.5818 05
96.2483 340.7662 01
155.6762 368.5242 06
835.1041 274.7976 010
418.8641 262.0945 08
759.7686 279.4030 010
856.6550 313.4686 010
54.9889 361.0941 06
778.5600 301.0169 05
49.9461 315.2237 06
785.2504 311.5977 05
641.2054 332.7717 04
288.5405 256.9787 07
452.9044 296.4464 03
118.6744 305.5700 01
742.4926 358.8118 010
134.7619 384.4128 06
446.9115 360.7480 03
837.4254 274.2791 010
580.7921 371.5964 09
63.6370 296.8834 06
655.7603 267.4558 09
179.2352 348.1120 06
182.1185 327.3191 06
626.5830 254.5972 09
565.9187 283.5549 09
475.9888 391.7754 08
279.5738 391.6351 07
151.6571 297.1036 06
416.7666 335.1835 03
483.9675 336.9025 03
136.2740 274.9829 06
324.8009 353.9733 07
158.4787 306.1445 06
311.9505 275.2477 07
95.3397 388.1947 06
400.5860 287.8435 08
92.2121 299.6320 01
436.6956 369.0436 08
315.3887 281.3969 07
652.6005 329.4330 04
319.4061 356.0824 07
735.4656 294.7054 010
755.9820 278.5089 010
337.3597 301.4453 07
168.6226 332.9936 06
764.8889 263.7703 010
322.5901 365.9980 07
639.3174 267.6063 09
462.5867 302.0042 03
132.6001 276.1351 06
442.6187 304.6362 03
810.3074 380.0556 010
91.8840 267.9300 06
149.5653 262.1788 06
790.4256 387.0983 010
594.6000 374.5429 09
217.6074 314.0822 07
348.4686 348.7588 07
324.0295 279.1567 07
666.3722 275.0621 09
811.2022 366.7838 010
411.8039 354.0493 08
91.8993 379.6844 06
464.1603 341.0196 03
93.2837 339.5130 01
315.0827 317.9554 02
98.9783 379.8824 06
802.6476 347.4011 05
816.7456 314.0522 05
824.2508 271.0277 010
143.2447 381.5504 06
402.9942 284.7838 08
454.2318 360.5983 03
288.1100 299.0632 02
418.2402 267.3506 08
98.3052 329.2002 01
165.8692 274.7620 06
748.0741 299.7668 010
446.6460 264.9060 08
623.3529 372.5472 09
63.8796 337.8088 06
403.4890 328.9021 08
631.1542 299.1735 04
97.9564 331.6614 01
790.4734 267.1325 010
114.8934 373.7838 06
664.3171 377.5754 09
648.9439 281.0134 09
637.0277 343.9550 04
68.4659 356.7560 06
769.8475 305.5316 05
750.8396 277.4007 010
760.6109 339.7241 05
87.2985 283.2708 06
245.1090 357.9367 07
427.5542 279.9058 08
688.0764 339.1446 09
790.4506 269.1263 010
682.5319 338.3794 09
406.0495 284.8864 08
788.8366 372.8410 010
329.3407 313.7748 07
228.7105 364.6726 07
223.2969 295.1294 07
105.6426 359.3404 01
100.2561 319.0223 01
267.5389 350.6899 02
812.8364 266.0038 010
518.0977 311.9214 08
424.3538 336.4474 03
62.2931 324.2825 06
464.7978 353.6287 03
230.9924 361.9683 07
71.8287 380.8274 06
829.8642 348.3419 010
255.0859 272.9077 07
559.5773 291.7670 09
474.3530 348.7456 03
212.9788 335.3239 07
493.9985 269.7859 08
593.8165 299.0032 04
812.8934 386.4772 010
504.0112 336.8646 08
395.9035 354.7922 08
448.8988 340.1046 03
766.5884 336.1400 05
598.6699 372.5349 09
664.7545 333.5398 09
634.6892 316.8216 04
274.0124 273.5155 07
56.6242 364.4430 06
569.5949 353.0605 09
562.9896 342.4286 09
626.1394 376.9174 09
740.4809 315.9598 010
593.3012 385.5453 09
403.7617 375.8388 08
234.6805 276.6167 07
297.8490 370.1187 07
351.5210 308.0021 07
443.5922 306.1745 03
598.8623 267.7031 09
336.9501 332.7494 07
792.3218 390.9166 010
343.1754 346.4768 07
441.6594 264.5055 08
584.1178 375.6668 09
434.8571 318.3340 03
155.6843 293.7588 06
298.6244 382.3229 07
310.6761 272.5238 07
576.1967 350.1534 09
788.0336 267.2973 010
345.8117 312.8941 07
442.6231 378.3178 08
719.8412 316.4615 010
118.2896 303.1340 01
774.7778 356.9416 05
277.9622 347.9556 02
143.5484 323.8419 01
473.3174 372.2960 08
60.2853 369.4917 06
426.4013 379.8218 08
824.2406 384.3363 010
99.6907 295.2866 01
684.8237 299.3211 09
828.4739 293.5781 010
126.3930 388.2463 06
280.7858 375.0449 07
126.7784 341.9209 01
123.4448 342.7605 01
625.3019 354.2600 04
831.6392 365.1795 010
678.6244 331.9894 09
342.3595 297.2353 07
462.4371 260.4927 08
139.6641 304.4092 01
622.2368 391.9339 09
767.8501 309.1396 05
518.9642 343.8105 08
309.0612 334.1774 02
96.0338 355.4823 01
300.0984 271.3324 07
406.5974 286.6708 08
428.8356 328.9102 03
627.6100 298.0411 04
803.4793 333.2622 05
497.7357 285.9908 08
502.4821 300.2294 08
262.5725 380.7522 07
226.6643 316.6151 07
407.9666 307.0052 08
637.8765 381.7238 09
828.7633 298.8398 010
451.8767 384.2585 08
97.0488 259.9925 06
676.4737 325.0524 09
674.0576 296.0721 09
658.0162 294.8857 09
49.3297 308.4606 06
510.9372 319.1203 08
401.0851 332.0646 08
91.3404 392.7205 06
685.6209 300.8244 09
678.7555 300.7506 09
743.3116 364.4747 010
61.2597 332.4424 06
674.1924 312.0157 09
119.7450 357.1803 01
340.1216 285.9138 07
500.5518 371.2410 08
773.7274 375.4875 010
305.5896 300.8003 02
836.5121 340.8087 010
46.7449 306.5024 06
408.8017 269.5064 08
623.7924 279.2380 09
126.1790 355.8322 01
331.4791 343.1374 07
86.3735 370.9423 06
284.2663 272.2996 07
843.2316 339.1463 010
459.1299 295.9361 03
850.3529 327.2495 010
432.4186 353.4717 03
756.3318 319.0991 05
758.7299 315.7581 05
328.4701 331.6096 07
313.1441 286.5698 07
407.5463 279.0554 08
801.0956 321.4151 05
134.2996 381.9467 06
111.6055 381.2512 06
460.2601 259.5322 08
432.8439 319.0719 03
259.8017 310.8594 02
257.7081 281.2052 07
656.8633 293.8528 09
89.4922 266.8476 06
105.0750 298.3939 01
173.8638 347.5695 06
475.1364 383.2575 08
276.6644 378.9956 07
553.2971 333.4234 09
144.8877 315.3088 01
805.7430 266.6000 010
800.8338 268.0790 010
307.5113 350.2255 02
641.5307 279.6083 09
646.5361 372.0381 09
336.9945 357.1661 07
453.9171 266.2570 08
274.9215 314.4080 02
818.4262 290.0184 010
74.0627 358.9046 06
800.3941 264.2614 010
407.4584 291.4735 08
299.3550 319.4019 02
286.2898 304.8770 02
557.9759 336.4709 09
564.8202 337.7479 09
572.7569 324.4066 09
106.1086 301.7868 01
103.9572 353.4533 01
740.8731 342.4165 010
659.1149 352.1469 09
670.7528 359.9027 09
434.9068 306.0921 03
104.9945 278.9917 06
627.5662 255.5930 09
254.9833 261.4761 07
273.1412 295.2313 02
414.0347 369.3266 08
435.9091 268.0913 08
815.5333 364.4441 010
401.0754 273.5499 08
279.4092 268.2658 07
472.5269 326.2533 03
800.6042 336.4362 05
47.5539 332.0808 06
423.6546 370.2282 08
157.2648 370.9891 06
421.4524 316.5768 03
422.3722 311.1013 03
598.2922 305.0916 04
573.9294 309.0666 09
435.7573 328.5247 03
398.8426 372.6461 08
660.0570 287.9858 09
571.8330 370.1780 09
306.3295 387.5748 07
108.6682 372.5994 06
280.7432 279.6591 07
773.4799 259.3397 010
252.1490 262.1301 07
300.2208 380.1389 07
240.3883 350.3129 07
662.0399 297.7519 09
731.6122 294.9875 010
278.3150 395.3814 07
75.0968 377.5715 06
733.7392 287.2496 010
751.6272 268.2264 010
576.4307 277.8564 09
452.7163 297.0736 03
749.8587 293.5082 010
772.9992 269.2712 010
634.6685 328.5799 04
254.2351 366.7673 07
640.1090 345.0487 04
765.2571 384.0316 010
456.7439 276.5925 08
449.3208 270.1582 08
771.5488 383.4248 010
739.4403 342.9452 010
507.9415 287.6031 08
794.4370 386.2171 010
55.6900 326.8548 06
676.0178 346.2813 09
729.5764 336.5634 010
334.2062 348.5005 07
252.9849 382.2580 07
629.5077 317.2887 04
254.1235 381.3334 07
107.7438 379.0348 06
761.7100 376.9882 010
63.8732 282.7836 06
823.3677 379.8418 010
145.1911 334.4679 01
129.9175 317.6426 01
752.7661 371.1638 010
54.1480 322.0719 06
488.4225 378.0569 08
603.3981 268.7371 09
507.8182 286.8841 08
128.3813 327.4358 01
54.5090 335.0248 06
462.2987 391.8333 08
843.7621 341.4180 010
780.9878 298.7493 05
445.3055 347.1274 03
450.6474 276.9204 08
496.9553 366.8970 08
814.7179 270.0444 010
740.4104 350.7936 010
404.5739 336.2128 08
428.0856 368.0599 08
232.1259 323.9560 07
68.5646 354.8994 06
89.6754 272.8455 06
180.0009 303.1578 06
778.1020 276.6184 010
724.8190 347.8990 010
123.6632 272.8595 06
87.8212 365.9883 06
414.8809 360.7925 08
92.1556 337.6146 01
735.6226 349.6333 010
798.4286 394.6284 010
100.8582 343.9729 01
405.5719 299.9259 08
223.3296 357.9929 07
575.7068 285.5958 09
500.5910 367.5052 08
776.9615 358.8155 05
160.4779 366.7169 06
551.5677 348.7159 09
602.2220 258.6988 09
498.0164 333.0223 08
308.1747 321.4150 02
303.2727 269.6169 07
154.5988 379.0877 06
750.0300 363.5925 010
398.3527 281.3092 08
496.0087 272.8792 08
405.3895 302.9557 08
464.3807 258.2729 08
220.8591 342.0536 07
335.8127 347.3451 07
670.3849 338.1654 09
437.1986 273.4496 08
177.7148 352.5577 06
109.4625 268.4983 06
611.6057 344.4437 04
497.9987 306.1354 08
478.8789 378.7108 08
64.1207 278.3066 06
324.1454 272.7688 07
136.7118 308.9721 01
269.6775 384.1851 07
634.2017 374.1287 09
735.3168 350.3343 010
302.4174 338.4752 02
472.6127 373.7273 08
662.2071 289.4170 09
285.4200 264.6981 07
259.7804 328.4050 02
840.6429 346.7172 010
90.7735 382.0029 06
723.9992 303.5978 010
753.6749 285.9453 010
331.3998 351.0964 07
273.9087 260.5049 07
830.1568 367.2438 010
221.0259 304.6727 07
142.2680 267.2274 06
469.8714 334.9828 03
133.6083 391.5133 06
181.2176 311.4069 06
392.4973 305.6494 08
309.7267 343.9012 02
672.0535 304.5606 09
240.7263 283.4490 07
403.7300 348.0346 08
297.4480 369.1355 07
686.2529 333.2849 09
418.0785 339.8340 03
657.1332 276.1952 09
226.8927 284.1692 07
396.8132 330.2109 08
575.7328 354.5726 09
168.4345 368.1493 06
393.2518 288.4430 08
250.6788 376.2966 07
633.3324 323.1614 04
255.4451 334.8208 02
384.7331 316.8392 08
786.8598 257.5569 010
339.0381 282.1753 07
679.4102 341.2883 09
427.6437 337.4998 03
296.4593 307.8727 02
233.6703 361.1558 07
309.2443 262.6921 07
661.5741 364.7738 09
270.2707 296.1867 02
104.8405 309.6143 01
730.1519 339.0430 010
154.3821 290.0982 06
590.6364 272.1508 09
734.7361 316.2968 010
400.4421 362.2903 08
452.9512 277.2500 08
247.9104 374.7102 07
146.8864 364.6381 06
673.6225 316.4539 09
727.1457 346.2123 010
333.1290 275.3023 07
723.1909 345.8128 010
570.8162 313.0163 09
457.5367 381.9254 08
491.7451 350.8255 08
564.7374 325.5374 09
608.6948 260.3621 09
662.0293 349.2394 09
66.8301 310.0434 06
785.8320 253.0016 010
769.9830 319.0996 05
559.7111 307.0761 09
148.5528 371.7654 06
500.8292 322.5202 08
500.7949 310.3314 08
227.0646 332.3284 07
99.5985 304.1097 01
721.7048 346.1896 010
437.2216 390.7837 08
70.4254 345.6985 06
231.8791 355.6609 07
347.3993 351.8485 07
322.8060 367.9957 07
292.2954 260.3686 07
456.2148 383.1610 08
512.8352 290.3195 08
593.5796 333.1641 04
589.3527 288.9303 09
480.9515 340.0822 03
457.7261 305.3537 03
661.7378 373.8638 09
229.0024 358.9551 07
157.2333 273.2333 06
145.4100 337.7111 01
45.7792 308.8608 06
110.8918 303.9721 01
401.6485 286.8294 08
747.5755 277.9406 010
461.0380 316.5151 03
158.0775 343.8709 06
500.3902 311.1899 08
262.9049 257.0475 07
497.2735 321.0273 08
632.7102 301.2020 04
149.7440 264.3210 06
123.6552 357.2112 01
400.3802 313.2579 08
468.0101 345.7382 03
582.6094 279.8894 09
286.6943 272.7576 07
771.7512 383.9679 010
816.7749 310.4718 05
751.5928 336.6047 05
496.1484 361.7963 08
628.5021 278.4963 09
850.5340 348.9481 010
101.6388 274.0618 06
848.9473 329.0451 010
254.5364 343.6013 02
509.6436 350.7664 08
394.5393 348.1926 08
255.1899 339.1311 02
779.1592 255.3516 010
563.8353 279.4712 09
342.1967 349.1721 07
688.4429 329.0297 09
454.1378 258.0213 08
290.4347 257.0866 07
623.8829 353.3999 04
157.0836 286.1207 06
634.7225 271.0204 09
452.4233 258.3030 08
606.4827 317.8695 04
800.7151 262.3027 010
809.8816 277.8484 010
162.5221 305.6659 06
727.6247 351.5821 010
233.1501 356.2638 07
236.4711 367.1006 07
730.9609 310.2165 010
792.5123 351.2152 05
508.5586 312.5597 08
688.5978 324.4969 09
224.9593 357.4896 07
241.1425 273.7547 07
402.0678 303.5951 08
419.5831 373.9736 08
263.4990 334.8758 02
263.4184 275.5843 07
548.7210 337.2582 09
313.1141 337.2034 02
606.7699 263.8632 09
299.8171 379.2613 07
222.8361 307.2018 07
743.7909 269.5457 010
300.6344 312.5498 02
290.6170 387.3590 07
598.9414 268.0719 09
390.3734 292.9732 08
607.9534 354.6690 04
125.8216 358.5891 01
459.8840 306.3115 03
305.0671 276.5819 07
733.2524 311.6997 010
727.4652 302.7246 010
675.8370 327.6417 09
272.7940 274.8403 07
87.7356 306.9208 01
220.6378 309.1717 07
111.0242 393.2517 06
81.9898 327.1910 01
159.2214 272.4665 06
650.1612 325.6606 04
65.5559 321.3132 06
406.6692 300.5308 08
253.2316 324.4239 02
154.7959 284.0496 06
336.1900 297.2359 07
787.5362 295.0010 05
123.5916 267.5389 06
311.8424 386.0808 07
313.8627 273.5811 07
815.8605 304.9512 05
566.6973 353.4000 09
151.8065 298.2591 06
171.1941 289.3534 06
334.6005 357.1525 07
80.0321 275.2141 06
128.0176 300.9217 01
222.2299 314.7101 07
241.6370 269.1424 07
802.2043 281.0788 010
271.0411 278.9060 07
234.0109 377.7369 07
234.2327 288.3567 07
754.6461 370.4286 010
114.6701 266.0993 06
128.0052 334.3473 01
572.6229 270.4965 09
568.4731 324.1837 09
99.2146 372.5193 06
773.8774 393.0489 010
309.2203 366.7360 07
736.7706 341.1841 010
721.4583 337.7836 010
241.9997 350.1403 07
431.6427 308.1569 03
790.3329 309.9900 05
125.0276 342.2227 01
241.3337 286.3894 07
661.9192 356.5521 09
97.6896 385.4419 06
755.1920 287.6134 010
124.9718 309.0388 01
340.8275 341.2838 07
401.6743 331.0304 08
748.1775 296.9693 010
343.3368 292.1070 07
146.9474 284.6710 06
627.6428 372.3256 09
121.6541 299.6421 01
650.6199 326.7343 04
327.8053 367.3650 07
609.5338 260.3017 09
500.6193 338.8725 08
719.4213 313.3978 010
267.3025 277.3313 07
481.7454 275.0130 08
402.1448 329.9025 08
258.0682 261.1215 07
174.2834 345.1092 06
765.4726 380.4046 010
284.3460 262.1187 07
292.8458 352.0375 02
491.6519 280.8203 08
463.5888 329.2831 03
119.0305 253.3055 06
763.3518 348.4086 05
615.1185 311.8811 04
340.5414 337.7487 07
755.6321 284.6955 010
833.2692 278.8021 010
795.8381 394.0193 010
838.7659 327.5943 010
175.9197 359.1308 06
585.6023 375.1652 09
627.0166 342.9248 04
440.0884 355.4385 03
732.4541 360.6628 010
426.4892 268.5554 08
434.5499 303.0330 03
593.5211 316.9620 04
275.7302 257.9400 07
800.6941 331.0950 05
157.0961 368.1782 06
764.3992 318.1442 05
594.2168 275.0467 09
292.4203 359.8764 02
270.6345 277.3950 07
821.2136 294.6636 010
470.2925 350.9079 03
117.9481 393.9351 06
787.0467 259.2919 010
724.4866 337.7780 010
132.2819 305.6174 01
504.7531 300.3261 08
107.5261 305.9989 01
64.5160 363.2027 06
427.9776 327.6027 03
789.2006 279.4044 010
438.5680 385.1592 08
651.9655 310.7528 04
848.4512 293.3518 010
184.3332 311.6165 06
808.3847 319.6008 05
164.4203 345.1894 06
751.3046 375.9671 010
773.0274 346.3083 05
838.2445 330.3543 010
222.0795 352.2483 07
337.6249 291.0952 07
620.2329 293.6445 04
721.4685 309.4733 010
718.6727 335.7237 010
398.8961 334.5180 08
273.7376 371.6036 07
103.4326 359.3141 01
652.1433 326.8122 04
816.4245 313.1022 05
97.4592 279.2369 06
765.1869 283.4344 010
669.2025 325.9088 09
473.6109 273.5032 08
179.4088 354.1463 06
71.3872 290.4397 06
94.8210 275.4676 06
778.8008 276.5258 010
254.0210 367.7488 07
517.0640 338.1126 08
300.3146 340.9554 02
173.1061 344.0745 06
682.4683 347.0374 09
648.2799 331.9165 04
578.0544 278.5705 09
336.6722 317.9539 07
635.4094 352.9324 04
452.1003 339.5008 03
256.1612 306.7505 02
52.5968 354.9477 06
484.0017 329.5689 03
330.2196 364.2348 07
266.6547 258.6832 07
643.4251 328.1033 04
340.5791 336.2139 07
253.6839 328.0468 02
431.2093 305.7094 03
341.7410 364.6173 07
102.4721 262.8520 06
154.5099 379.2786 06
486.2416 285.7025 08
749.8947 380.1392 010
812.7442 342.0876 05
631.8996 299.8789 04
300.7103 344.0067 02
252.5789 343.7948 02
173.8740 326.6450 06
796.3589 309.6946 05
276.5571 266.9681 07
640.9927 320.6603 04
341.5841 319.7685 07
312.1372 364.6573 07
832.6125 340.5982 010
575.3738 281.7295 09
111.3756 374.4043 06
224.6098 366.4845 07
422.7371 268.5605 08
111.7631 385.7057 06
242.9025 350.0874 07
245.4862 383.8438 07
830.1026 298.4660 010
847.8430 334.8378 010
307.3968 325.7810 02
469.2977 281.0192 08
501.6246 330.5220 08
671.4351 357.5100 09
570.3040 300.6117 09
158.2144 371.1219 06
76.8665 274.2932 06
513.9775 334.1855 08
132.1719 261.9810 06
159.6522 347.5175 06
274.4296 296.9849 02
141.3263 344.5209 01
303.5852 296.2344 02
138.7543 347.0081 01
562.8747 306.1938 09
463.4290 340.8398 03
114.2796 383.9052 06
217.1987 296.0056 07
561.2232 310.7903 09
88.5399 376.4772 06
287.4218 387.5221 07
96.5171 257.7448 06
97.1417 319.2930 01
772.1651 275.4191 010
77.0974 277.4596 06
319.9642 293.7139 07
670.2820 348.3899 09
257.5707 315.4969 02
606.1899 391.4162 09
475.0388 282.8480 08
836.5456 363.8444 010
147.9866 272.3335 06
555.8141 352.8146 09
99.9945 390.3277 06
571.7711 309.7522 09
596.4138 310.7206 04
295.7274 298.3372 02
802.8246 312.4700 05
160.9381 304.7037 06
270.5111 352.2714 02
79.1816 287.3115 06
472.4014 311.4369 03
462.0667 295.6083 03
443.8762 381.1654 08
477.8452 311.3832 03
314.5515 317.4201 02
645.8093 389.0452 09
171.9340 298.7272 06
100.7033 303.8876 01
473.0271 383.8707 08
798.0685 266.0196 010
95.1030 380.3218 06
736.9659 284.8047 010
280.3368 269.6179 07
475.0932 274.6868 08
285.6636 290.4634 02
843.4704 329.9376 010
451.0273 350.2413 03
717.2298 307.2891 010
139.7831 383.5712 06
570.4999 348.8401 09
151.5291 284.9048 06
327.1738 349.6697 07
619.9144 373.8914 09
844.4551 337.7608 010
60.0323 313.1746 06
834.0432 319.5773 010
810.6931 261.6768 010
250.6635 321.4959 02
734.2094 340.3645 010
115.6145 390.1938 06
576.8607 345.4782 09
751.5016 362.7545 010
420.7460 280.0258 08
512.3665 299.1890 08
309.1930 278.6597 07
583.3923 382.1722 09
825.6864 300.3539 010
59.9680 328.2983 06
253.2268 263.4049 07
345.9391 358.8893 07
478.7981 368.0184 08
137.0702 327.9529 01
177.8756 344.6611 06
571.0096 321.8084 09
176.2129 358.2592 06
333.6038 338.4992 07
432.7478 282.7374 08
270.4762 340.6142 02
139.1602 275.3148 06
472.9340 277.3639 08
225.9852 308.2962 07
126.3066 264.6325 06
329.5150 307.1044 07
260.5162 345.4854 02
769.9821 268.5222 010
122.3905 262.4650 06
818.3881 365.5955 010
117.9383 304.8317 01
571.1488 337.2630 09
663.5866 314.1822 09
583.7976 263.9164 09
183.1624 339.9445 06
672.8894 310.9422 09
85.5627 330.6069 01
635.0644 390.2409 09
588.0550 261.9071 09
300.8451 355.0153 02
166.7539 373.5687 06
515.6028 338.6389 08
851.3648 353.0175 010
845.2420 293.9755 010
316.3119 386.4710 07
477.9275 341.5600 03
246.9069 282.1462 07
430.6553 386.3833 08
505.9523 281.0689 08
642.3383 342.9202 04
769.3502 297.0261 05
827.9206 292.0338 010
445.5513 347.4329 03
762.8967 273.0068 010
403.3908 352.1938 08
509.7765 335.8364 08
427.8416 390.4406 08
505.6879 301.5363 08
459.0277 391.2907 08
462.8185 264.2113 08
63.7774 285.5656 06
174.5686 347.3685 06
599.4142 302.1708 04
750.7185 354.0755 010
108.4479 372.8233 06
163.3282 342.2733 06
404.7722 368.2601 08
287.8350 263.4660 07
278.8042 289.6882 02
468.6599 309.7628 03
329.6883 310.7646 07
251.5989 338.3158 02
276.4215 271.1335 07
132.8365 261.7295 06
328.3344 374.2376 07
263.4812 275.2793 07
274.8506 384.5121 07
842.8955 285.9462 010
599.7293 383.4114 09
72.0172 360.1246 06
753.5957 264.6662 010
182.3188 341.1202 06
667.8081 342.2524 09
493.6059 358.5451 08
800.2354 358.9959 05
591.8239 346.0068 04
278.4473 361.0948 02
243.9760 361.5078 07
408.9253 278.9921 08
343.1143 311.5469 07
768.5384 260.9986 010
765.3884 342.2726 05
60.4584 339.0929 06
336.3774 279.0414 07
302.6643 319.2851 02
219.0116 323.2867 07
790.7588 290.7746 05
90.5391 272.7285 06
307.5062 321.2236 02
478.7173 321.4895 03
108.5296 349.6357 01
386.7203 344.7291 08
79.5982 296.1720 06
846.0591 348.2505 010
803.8499 294.4101 05
838.8485 314.9907 010
73.5675 288.3292 06
615.7527 265.6835 09
601.2315 279.0564 09
839.0799 318.2088 010
283.7703 387.8864 07
270.1750 356.7609 02
458.0852 385.5990 08
72.3776 355.9338 06
99.0393 378.9033 06
796.9852 385.9503 010
803.6880 257.1405 010
663.9776 354.4514 09
164.8345 343.0262 06
51.8117 294.9104 06
246.4329 273.8460 07
466.4656 375.0495 08
622.1539 388.3829 09
619.4823 380.5172 09
419.8634 289.3648 08
118.2051 265.1844 06
731.7491 303.4462 010
516.1763 346.9694 08
226.7619 366.2216 07
498.8152 363.0938 08
176.3385 306.7839 06
593.4574 304.1971 04
686.0117 315.0446 09
798.5307 380.4555 010
808.3883 349.7244 05
434.0173 373.1630 08
657.6889 290.8459 09
149.7589 373.8276 06
182.1555 328.2161 06
433.4428 334.0291 03
599.6520 296.0673 04
68.0196 377.7765 06
295.9429 274.3123 07
408.2066 272.4518 08
626.2807 349.6727 04
462.9961 277.7213 08
572.7657 298.0452 09
727.0878 288.2749 010
477.2354 280.3723 08
599.5163 382.0125 09
644.2096 278.3170 09
148.2539 334.6455 01
96.1374 265.7445 06
53.9434 334.3870 06
779.2436 380.2410 010
674.8551 284.9075 09
503.4606 306.9640 08
642.3874 369.5858 09
512.8824 322.9323 08
782.9088 344.5161 05
329.3905 338.8644 07
166.8630 276.0374 06
614.9376 262.4364 09
608.0025 294.2531 04
309.7331 270.7437 07
460.2755 382.3828 08
783.5872 294.2093 05
441.8886 259.5782 08
88.9845 287.3917 06
306.0179 259.3495 07
551.3880 324.4741 09
315.4199 331.8054 02
69.3961 300.9119 06
181.8208 346.8070 06
856.5439 321.9871 010
826.2788 282.5353 010
179.9744 349.9589 06
145.0794 288.2432 06
833.8126 282.1134 010
626.4614 378.2612 09
53.9688 308.3797 06
143.4133 281.9088 06
402.0788 303.6000 08
633.3638 326.6445 04
393.1616 362.1304 08
772.2060 394.7986 010
503.0235 353.6126 08
85.0352 366.2549 06
312.2655 271.1925 07
479.2545 328.5782 03
89.1845 381.9270 06
808.0189 340.0219 05
833.4536 278.7252 010
147.4983 373.5261 06
850.2287 305.7196 010
781.6761 274.8552 010
763.8558 367.6232 010
97.5182 320.8903 01
144.6756 318.2803 01
75.4110 363.0348 06
248.1322 268.9235 07
722.7949 345.0908 010
585.5240 360.8955 09
218.1462 306.6516 07
54.3339 360.6927 06
390.9062 323.3239 08
490.1058 374.8769 08
745.4112 274.2905 010
266.9523 340.8634 02
571.2585 278.6383 09
803.5731 308.9410 05
833.1379 309.1691 010
580.0233 367.7800 09
172.9014 343.8210 06
683.6245 295.6167 09
671.5746 353.1754 09
300.4594 374.2195 07
637.4701 344.2648 04
432.2165 257.1970 08
731.6840 315.6806 010
486.1280 330.3980 03
396.0997 322.8545 08
94.8798 309.0344 01
471.7758 305.0438 03
59.5849 324.5160 06
609.4685 376.7831 09
809.0335 332.2534 05
447.5656 356.1904 03
81.8971 320.4749 01
496.8068 368.6371 08
836.2126 365.7600 010
110.8563 378.9421 06
680.2600 359.0414 09
585.7644 314.2998 04
413.8849 266.1203 08
497.6116 273.2882 08
139.3452 308.0674 01
47.3495 308.8325 06
575.0885 381.8177 09
598.6279 352.3968 04
459.9892 376.6751 08
249.1382 376.3184 07
664.6892 343.4554 09
580.9419 374.8244 09
112.8917 351.7841 01
647.1577 373.5114 09
399.8214 359.0056 08
281.2181 355.6164 02
441.2800 389.6220 08
333.3520 351.0117 07
477.0399 267.0936 08
778.9137 346.8481 05
425.3537 265.7673 08
309.3953 263.9430 07
261.8481 281.0456 07
483.1762 276.6443 08
55.4180 353.5558 06
436.3094 280.8944 08
233.1527 332.8800 07
440.8359 356.9304 03
455.7993 309.4291 03
724.5540 355.1772 010
436.7184 347.9329 03
274.3147 307.0088 02
168.9413 359.0979 06
280.2719 307.6597 02
239.8488 303.0579 07
426.0762 308.3994 03
832.1947 360.2577 010
845.0178 351.3621 010
723.4845 322.7082 010
248.3729 377.8958 07
94.1872 282.1073 06
86.0467 376.1174 06
577.6944 363.7594 09
88.7676 271.2811 06
731.4700 311.0642 010
394.3864 326.5909 08
660.9049 345.5712 09
297.0998 310.6886 02
568.1144 309.3362 09
465.9945 391.9002 08
773.7367 280.2674 010
92.3275 381.8949 06
839.9801 363.9864 010
843.2470 321.0787 010
631.2119 303.2771 04
117.9116 253.2267 06
325.9241 294.8382 07
125.1489 292.3077 01
491.1071 269.6628 08
440.1346 265.4871 08
677.6814 284.9933 09
62.4988 347.4634 06
216.3863 319.9654 07
457.0095 255.0892 08
839.6170 360.2336 010
127.9820 266.2233 06
775.0534 354.7831 05
728.1799 328.9070 010
821.6098 374.1642 010
116.2454 304.1811 01
72.9892 352.3436 06
636.3333 351.3469 04
823.6848 366.4633 010
82.8962 365.3292 06
267.6794 339.4773 02
582.1400 367.8835 09
96.3695 271.4083 06
87.9235 302.2605 01
436.5100 300.9984 03
